name,type,year,venue,date_from,date_to,athlete,bib,country,sex,discipline,round,reaction_time,time,time_string,pos
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ladji Doucouré,,FRA,M,110-metres-hurdles,semi-final,0.2,13.06,13.06 Q NR,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Terrence Trammell,,USA,M,110-metres-hurdles,semi-final,0.165,13.17,13.17 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anier García,,CUB,M,110-metres-hurdles,semi-final,0.172,13.3,13.30 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Mateus Facho Inocêncio,,BRA,M,110-metres-hurdles,semi-final,0.154,13.34,13.34 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Dudley Dorival,,HAI,M,110-metres-hurdles,semi-final,0.162,13.39,13.39 =SB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Richard Phillips,,JAM,M,110-metres-hurdles,semi-final,0.143,13.47,13.47,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Felipe Vivancos,,ESP,M,110-metres-hurdles,semi-final,0.144,13.52,13.52,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Xiang Liu,,CHN,M,110-metres-hurdles,final,0.139,12.91,12.91 =WR,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Terrence Trammell,,USA,M,110-metres-hurdles,final,0.154,13.18,13.18,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anier García,,CUB,M,110-metres-hurdles,final,0.169,13.2,13.20 SB,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Maurice Wignall,,JAM,M,110-metres-hurdles,final,0.164,13.21,13.21,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Stanislavs Olijars,,LAT,M,110-metres-hurdles,final,0.174,13.21,13.21,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Charles Allen,,CAN,M,110-metres-hurdles,final,0.139,13.48,13.48,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Mateus Facho Inocêncio,,BRA,M,110-metres-hurdles,final,0.169,13.49,13.49,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ladji Doucouré,,FRA,M,110-metres-hurdles,final,0.204,13.76,13.76,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Veronica CAMPBELL-BROWN,,JAM,F,200-metres,heats,0.252,22.59,22.59 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Alenka Bikar,,SLO,F,200-metres,heats,0.217,23.09,23.09 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,LaShauntea Moore,,USA,F,200-metres,heats,0.253,23.1,23.10 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Lucimar Aparecida de Moura,,BRA,F,200-metres,heats,0.211,23.4,23.40 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Heide Seyerling,,RSA,F,200-metres,heats,0.187,23.66,23.66,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Monika Gachevska,,BUL,F,200-metres,heats,0.175,23.71,23.71,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ivet LALOVA-COLLIO,,BUL,F,200-metres,heats,0.168,22.88,22.88 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Sylviane Félix,,FRA,F,200-metres,heats,0.295,22.94,22.94 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Yekaterina Kondratyeva,,RUS,F,200-metres,heats,0.225,23.03,23.03 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Natallia Safronnikava,,BLR,F,200-metres,heats,0.167,23.28,23.28 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Lyubov Perepelova,,UZB,F,200-metres,heats,0.306,24.1,24.10,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Gretta Taslakian,,LBN,F,200-metres,heats,0.26,24.3,24.30 NR,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Cydonie Mothersille,,CAY,F,200-metres,heats,0.266,22.4,22.40 Q NR,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Beverly McDonald,,JAM,F,200-metres,heats,0.191,22.9,22.90 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Yelena Bolsun,,RUS,F,200-metres,heats,0.262,23.0,23.00 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Joice Maduaka,,GBR,F,200-metres,heats,0.172,23.15,23.15 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Saraswati Saha,,IND,F,200-metres,heats,0.275,23.43,23.43,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Gcinile Moyane,,SWZ,F,200-metres,heats,0.23,25.62,25.62 NR,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Allyson FELIX,,USA,F,200-metres,heats,0.212,22.39,22.39 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Abiodun Oyepitan,,GBR,F,200-metres,heats,0.18,22.5,22.50 Q PB,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Maryna Maydanova,,UKR,F,200-metres,heats,0.265,22.76,22.76 Q SB,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Muriel Hurtis,,FRA,F,200-metres,heats,0.217,22.77,22.77 Q SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Karin Mayr-Krifka,,AUT,F,200-metres,heats,0.189,22.81,22.81 q SB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Mary Onyali-Omagbemi,,NGR,F,200-metres,heats,0.237,23.37,23.37 q,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Gladys Thompson,,LBR,F,200-metres,heats,0.281,27.51,27.51,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Muna Lee,,USA,F,200-metres,heats,0.197,22.57,22.57 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Tatyana Levina,,RUS,F,200-metres,heats,0.187,23.05,23.05 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,LaVerne Jones-Ferrette,,ISV,F,200-metres,heats,0.239,23.2,23.20 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Marilia Gregoriou,,CYP,F,200-metres,heats,0.192,23.23,23.23 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Emma Wade,,BIZ,F,200-metres,heats,0.206,23.43,23.43,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Michelle Banga Moundzoula,,CGO,F,200-metres,heats,0.247,24.37,24.37,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Aleen Bailey,,JAM,F,200-metres,heats,0.218,22.73,22.73 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Kim Gevaert,,BEL,F,200-metres,heats,0.187,22.76,22.76 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ólga Kaidantzí,,GRE,F,200-metres,heats,0.284,23.11,23.11 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Fabienne Féraez,,BEN,F,200-metres,heats,0.181,23.12,23.12 Q =NR,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Johanna Manninen,,FIN,F,200-metres,heats,0.166,23.45,23.45 SB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Kadiatou Camara,,MLI,F,200-metres,heats,0.287,23.56,23.56,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Debbie Ferguson-McKenzie,,BAH,F,200-metres,heats,0.171,22.57,22.57 Q SB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christine Arron,,FRA,F,200-metres,heats,0.252,22.6,22.60 Q =SB,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Merlene Ottey,,SLO,F,200-metres,heats,0.254,22.72,22.72 Q NR,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Lauren Hewitt,,AUS,F,200-metres,heats,0.165,22.87,22.87 Q SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Digna Luz Murillo,,COL,F,200-metres,heats,0.149,22.98,22.98 q PB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anna Guzowska,,POL,F,200-metres,heats,0.283,23.0,23.00 q SB,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Allyson Felix,,USA,F,200-metres,semi-final,0.198,22.36,22.36 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Abiodun Oyepitan,,GBR,F,200-metres,semi-final,0.125,22.56,22.56 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ivet Lalova-Collio,,BUL,F,200-metres,semi-final,0.16,22.56,22.56 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Muna Lee,,USA,F,200-metres,semi-final,0.173,22.69,22.69 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Maryna Maydanova,,UKR,F,200-metres,semi-final,0.219,22.75,22.75 SB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Beverly McDonald,,JAM,F,200-metres,semi-final,0.172,23.02,23.02,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christine Arron,,FRA,F,200-metres,semi-final,0.184,23.05,23.05,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Merlene Ottey,,SLO,F,200-metres,semi-final,0.247,,DNF,
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Veronica Campbell-Brown,,JAM,F,200-metres,semi-final,0.16,22.13,22.13 Q PB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Aleen Bailey,,JAM,F,200-metres,semi-final,0.283,22.33,22.33 Q PB,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Kim Gevaert,,BEL,F,200-metres,semi-final,0.154,22.48,22.48 Q NR,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Debbie Ferguson-McKenzie,,BAH,F,200-metres,semi-final,0.177,22.49,22.49 Q SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Cydonie Mothersille,,CAY,F,200-metres,semi-final,0.297,22.76,22.76,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,LaShauntea Moore,,USA,F,200-metres,semi-final,0.346,22.93,22.93,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Sylviane Félix,,FRA,F,200-metres,semi-final,0.222,22.99,22.99,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ólga Kaidantzí,,GRE,F,200-metres,semi-final,0.225,23.3,23.30,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Veronica Campbell-Brown,,JAM,F,200-metres,final,0.216,22.05,22.05 PB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Allyson Felix,,USA,F,200-metres,final,0.207,22.18,22.18 WJ,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Debbie Ferguson-McKenzie,,BAH,F,200-metres,final,0.193,22.3,22.30 SB,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Aleen Bailey,,JAM,F,200-metres,final,0.208,22.42,22.42,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ivet Lalova-Collio,,BUL,F,200-metres,final,0.162,22.57,22.57,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Kim Gevaert,,BEL,F,200-metres,final,0.172,22.84,22.84,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Abiodun Oyepitan,,GBR,F,200-metres,final,0.178,22.87,22.87,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Muna Lee,,USA,F,200-metres,final,0.259,22.87,22.87,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Stéphane Buckland,,MRI,M,200-metres,heats,0.185,20.29,20.29 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Francis Obikwelu,,POR,M,200-metres,heats,0.243,20.4,20.40 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Juan Pedro Toledo,,MEX,M,200-metres,heats,0.214,20.4,20.40 Q NR,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Yaozu Yang,,CHN,M,200-metres,heats,0.217,20.59,20.59 Q SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Johan Wissman,,SWE,M,200-metres,heats,0.245,20.6,20.60 q,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Paul Brizzel,,IRL,M,200-metres,heats,0.179,21.0,21.00 SB,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Nabie Foday Fofana,,GUI,M,200-metres,heats,0.227,21.45,21.45,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Shawn Crawford,,USA,M,200-metres,heats,0.272,20.55,20.55 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christopher Williams,,JAM,M,200-metres,heats,0.14,20.57,20.57 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Marcin Urbas,,POL,M,200-metres,heats,0.174,20.71,20.71 Q SB,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Darren Campbell,,GBR,M,200-metres,heats,0.155,20.72,20.72 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Jaysuma SAIDY NDURE,,GAM,M,200-metres,heats,0.158,20.78,20.78 q,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Leigh Julius,,RSA,M,200-metres,heats,0.164,20.8,20.80,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Geronimo Goeloe,,AHO,M,200-metres,heats,0.167,21.09,21.09,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Basílio de Moraes,,BRA,M,200-metres,heats,0.236,21.14,21.14,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Frank Fredericks,,NAM,M,200-metres,heats,0.235,20.54,20.54 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Malik Louahla,,ALG,M,200-metres,heats,0.187,20.67,20.67 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,David Canal,,ESP,M,200-metres,heats,0.181,20.72,20.72 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Brian Dzingai,,ZIM,M,200-metres,heats,0.184,20.72,20.72 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Heber Viera,,URU,M,200-metres,heats,0.256,20.94,20.94 SB,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Oleg Sergeyev,,RUS,M,200-metres,heats,0.269,20.95,20.95,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Mphelave Dlamin,,SWZ,M,200-metres,heats,0.27,21.82,21.82,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Chris Lambert,,GBR,M,200-metres,heats,0.244,,DNF,
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Marcin Jedrusinski,,POL,M,200-metres,heats,0.256,20.63,20.63 Q SB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Tobias Unger,,GER,M,200-metres,heats,0.16,20.65,20.65 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Joseph Batangdon,,CMR,M,200-metres,heats,0.239,20.92,20.92 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Géza Pauer,,HUN,M,200-metres,heats,0.257,21.02,21.02 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Usain BOLT,,JAM,M,200-metres,heats,0.254,21.05,21.05,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christian Nsiah,,GHA,M,200-metres,heats,0.146,21.06,21.06,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Hamoud Abdallah Al-Dalhami,,OMA,M,200-metres,heats,0.152,21.82,21.82,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Ryo Matsuda,,JPN,M,200-metres,heats,0.223,24.59,24.59,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Dominic Demeritte,,BAH,M,200-metres,heats,0.246,20.62,20.62 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christian Malcolm,,GBR,M,200-metres,heats,0.284,20.62,20.62 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Panayiótis Sarrís,,GRE,M,200-metres,heats,0.254,20.67,20.67 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Asafa POWELL,,JAM,M,200-metres,heats,0.207,20.77,20.77 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Jirí Vojtík,,CZE,M,200-metres,heats,0.179,20.79,20.79,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Dion Crabbe,,IVB,M,200-metres,heats,0.231,20.85,20.85,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Nazmizan Muhammad,,MAS,M,200-metres,heats,0.238,21.24,21.24,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Adam Miller,,AUS,M,200-metres,heats,0.198,21.31,21.31,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Bernard Williams,,USA,M,200-metres,heats,0.207,20.29,20.29 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anastásios Goúsis,,GRE,M,200-metres,heats,0.236,20.44,20.44 Q PB,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Andrew Howe,,ITA,M,200-metres,heats,0.198,20.55,20.55 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Matic Osovnikar,,SLO,M,200-metres,heats,0.203,20.57,20.57 Q PB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Till Helmke,,GER,M,200-metres,heats,0.241,20.73,20.73 q,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Oumar Loum,,SEN,M,200-metres,heats,0.24,20.97,20.97,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anninos Marcoullides,,CYP,M,200-metres,heats,0.247,23.94,23.94,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Sebastian Ernst,,GER,M,200-metres,heats,0.22,20.47,20.47 Q =PB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Justin GATLIN,,USA,M,200-metres,heats,0.282,20.51,20.51 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Marco Torrieri,,ITA,M,200-metres,heats,0.222,20.68,20.68 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Cláudio Roberto Souza,,BRA,M,200-metres,heats,0.165,20.7,20.70 Q =SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Brendan Christian,,ANT,M,200-metres,heats,0.251,20.71,20.71 q,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Shinji Takahira,,JPN,M,200-metres,heats,0.212,21.05,21.05,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Dadash Ibrahimov,,AZE,M,200-metres,heats,0.141,21.6,21.60,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Russel Roman,,PLW,M,200-metres,heats,0.264,24.89,24.89,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Shawn Crawford,,USA,M,200-metres,semi-final,0.231,20.05,20.05 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Bernard Williams,,USA,M,200-metres,semi-final,0.2,20.18,20.18 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Frank Fredericks,,NAM,M,200-metres,semi-final,0.152,20.43,20.43 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Tobias Unger,,GER,M,200-metres,semi-final,0.173,20.54,20.54 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Anastásios Goúsis,,GRE,M,200-metres,semi-final,0.205,20.68,20.68,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christopher Williams,,JAM,M,200-metres,semi-final,0.164,20.8,20.80,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Marcin Jedrusinski,,POL,M,200-metres,semi-final,0.245,20.81,20.81,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Darren Campbell,,GBR,M,200-metres,semi-final,0.15,20.89,20.89,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Justin Gatlin,,USA,M,200-metres,semi-final,0.195,20.35,20.35 Q,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Francis Obikwelu,,POR,M,200-metres,semi-final,0.244,20.36,20.36 Q,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Stéphane Buckland,,MRI,M,200-metres,semi-final,0.183,20.37,20.37 Q,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Asafa Powell,,JAM,M,200-metres,semi-final,0.236,20.56,20.56 Q,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Sebastian Ernst,,GER,M,200-metres,semi-final,0.299,20.63,20.63,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Juan Pedro Toledo,,MEX,M,200-metres,semi-final,0.215,20.64,20.64,6.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Christian Malcolm,,GBR,M,200-metres,semi-final,0.239,20.77,20.77,7.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Matic Osovnikar,,SLO,M,200-metres,semi-final,0.197,20.89,20.89,8.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Shawn Crawford,,USA,M,200-metres,final,0.226,19.79,19.79 PB,1.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Bernard Williams,,USA,M,200-metres,final,0.173,20.01,20.01 =PB,2.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Justin Gatlin,,USA,M,200-metres,final,0.195,20.03,20.03,3.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Frank Fredericks,,NAM,M,200-metres,final,0.248,20.14,20.14 SB,4.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Francis Obikwelu,,POR,M,200-metres,final,0.183,20.14,20.14,5.0
28th Olympic Games,OLY,2004,Athína (Olympic Stadium),2004-08-20,2004-08-29,Stéphane Buckland,,MRI,M,200-metres,final,0.294,20.24,20.24,6.0
